SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,Exter Qual_TA,Year Built,Year Remod/Add,Full Bath,Kitchen Qual_TA,Foundation_PConc,TotRms AbvGrd,Mas Vnr Area,Garage Yr Blt,Fireplace Qu_Unknown,Fireplaces,BsmtFin Type 1_GLQ,Bsmt Qual_TA,Exter Qual_Gd
110500,6,1103,2.0,440.0,1103.0,1103,1,1925,1980,1,0,0,5,0.0,1976.0,0,1,0,1,0
180000,6,1512,2.0,440.0,756.0,756,0,2000,2000,2,0,1,4,513.0,2000.0,1,0,1,0,1
289000,7,1801,2.0,484.0,1501.0,1801,1,1959,1997,2,1,0,6,0.0,1959.0,0,2,0,1,0
163500,7,1200,2.0,440.0,1174.0,1200,1,1966,1966,2,1,0,6,202.0,1966.0,0,1,0,1,0
133500,6,1044,2.0,528.0,960.0,1044,1,1976,1976,1,1,0,7,0.0,1976.0,0,1,1,1,0
209000,6,2559,2.0,506.0,868.0,1313,0,1989,1989,2,0,0,9,232.0,1989.0,0,1,0,0,1
157500,6,1478,2.0,498.0,1478.0,1478,1,1960,1960,2,1,0,6,30.0,1960.0,0,2,0,1,0
118000,6,987,1.0,264.0,483.0,483,1,1972,2007,1,0,0,5,510.0,1972.0,1,0,0,1,0
214900,7,1894,2.0,510.0,817.0,824,0,2002,2003,2,0,1,8,44.0,2002.0,0,1,1,0,1
81000,4,630,0.0,0.0,630.0,630,1,1972,1972,1,1,0,3,0.0,1978.7689655172412,1,0,0,0,0
213000,5,1621,2.0,478.0,1621.0,1621,1,1975,1975,2,1,0,7,161.0,1975.0,0,2,0,0,0
430000,8,3228,2.0,546.0,3200.0,3228,0,1992,1993,3,0,1,10,0.0,1992.0,0,1,1,0,1
220000,7,1541,2.0,532.0,1541.0,1541,0,2005,2005,2,0,1,7,226.0,2005.0,0,1,0,0,1
239000,9,1800,2.0,702.0,1800.0,1800,0,2007,2007,2,0,1,7,0.0,2007.0,1,0,0,0,1
335000,9,1743,3.0,927.0,1739.0,1743,0,2008,2008,2,0,1,8,284.0,2008.0,0,1,1,0,0
103200,4,882,0.0,0.0,882.0,882,1,1956,1956,1,1,0,4,0.0,1978.7689655172412,1,0,0,1,0
156500,6,1338,2.0,576.0,520.0,1338,0,1983,1983,1,0,0,5,100.0,1983.0,0,1,0,0,1
148500,6,1441,2.0,440.0,855.0,855,1,1978,1978,2,1,0,7,0.0,1978.0,0,1,0,1,0
131000,5,2016,2.0,576.0,0.0,1288,0,1880,2007,1,1,1,7,0.0,1900.0,0,1,0,0,1
255000,8,1636,3.0,865.0,1623.0,1636,0,2006,2006,2,0,1,8,208.0,2006.0,0,1,1,0,1
165000,6,1376,2.0,576.0,768.0,752,1,1920,1950,1,0,1,7,0.0,1977.0,1,0,0,1,0
160000,6,2007,1.0,357.0,917.0,1090,1,1900,1950,2,0,0,8,0.0,1930.0,1,0,0,0,0
244400,7,2403,1.0,349.0,1032.0,1207,1,1940,1950,2,1,0,10,0.0,1940.0,0,2,0,1,0
76500,3,1306,0.0,0.0,728.0,1306,1,1940,1966,1,0,0,6,0.0,1978.7689655172412,1,0,0,1,0
257500,8,2004,3.0,644.0,870.0,878,0,2002,2002,2,0,1,8,99.34802631578948,2002.0,0,1,1,0,1
135000,6,1105,1.0,308.0,1105.0,1105,1,1957,1957,1,1,0,5,143.0,1957.0,1,0,0,1,0
91900,4,784,0.0,0.0,784.0,784,1,1955,1955,1,1,0,4,0.0,1978.7689655172412,1,0,0,1,0
126000,5,990,1.0,299.0,990.0,990,1,1994,1994,1,1,1,5,0.0,1996.0,1,0,1,0,0
95000,3,1699,2.0,420.0,978.0,1014,1,1900,1970,2,1,0,7,0.0,1920.0,1,0,0,0,0
136000,5,1792,0.0,0.0,896.0,896,1,1974,1974,2,1,0,8,0.0,1978.7689655172412,1,0,0,0,0
207500,8,1550,2.0,528.0,1550.0,1550,0,2006,2007,2,0,1,5,99.34802631578948,2007.0,1,0,0,0,1
264132,9,1506,2.0,592.0,1498.0,1506,0,2008,2008,2,0,1,6,284.0,2008.0,0,1,0,0,1
186000,7,1312,2.0,495.0,1312.0,1312,1,1958,2001,1,1,0,6,125.0,1958.0,0,1,0,1,0
545224,10,3390,3.0,758.0,1528.0,1528,0,2006,2006,3,0,1,10,662.0,2006.0,0,1,0,0,0
90000,5,2337,2.0,560.0,662.0,1422,1,1900,1950,2,1,0,10,0.0,1945.0,1,0,0,1,0
143500,6,951,2.0,480.0,951.0,951,0,1958,2007,1,0,0,6,0.0,1985.0,1,0,1,1,1
107000,4,1056,1.0,384.0,1056.0,1056,1,1966,1966,1,1,0,5,0.0,1966.0,1,0,0,1,0
287500,7,2197,3.0,783.0,1080.0,1108,0,1993,1994,2,0,1,9,320.0,1993.0,0,1,0,0,1
269500,7,2787,4.0,820.0,1168.0,1168,1,2000,2000,4,1,1,8,23.0,2000.0,0,2,1,0,0
215000,6,1602,2.0,529.0,1602.0,1602,0,1977,2000,2,0,0,8,126.0,1977.0,0,1,0,0,1
120000,5,1073,1.0,270.0,1073.0,1073,1,1967,1967,1,1,0,6,340.0,1967.0,1,0,0,1,0
234000,7,2080,1.0,282.0,1276.0,1276,0,1926,2004,1,0,0,9,0.0,1926.0,0,2,0,0,1
159900,6,1560,0.0,0.0,780.0,780,0,1912,2009,1,0,1,7,0.0,1978.7689655172412,1,0,0,1,1
190000,7,1969,2.0,534.0,808.0,1161,1,1977,1977,2,1,0,8,0.0,1977.0,0,1,0,0,0
220000,8,1296,2.0,471.0,1267.0,1296,0,2001,2002,2,0,1,6,136.0,2001.0,1,0,1,0,1
156000,7,1430,2.0,400.0,384.0,774,1,1999,2000,2,1,1,7,0.0,1999.0,0,1,0,0,0
119000,6,1288,1.0,280.0,624.0,664,1,1917,2007,1,0,0,5,0.0,1917.0,0,1,0,1,0
139500,5,1008,1.0,384.0,1008.0,1008,1,1968,1968,1,0,0,6,182.0,1968.0,1,0,0,1,0
149000,6,1510,1.0,216.0,755.0,755,1,1920,1950,1,1,1,6,0.0,1920.0,1,0,0,1,0
187687,7,1246,2.0,428.0,1146.0,1246,0,2007,2008,2,0,1,5,20.0,2007.0,0,1,0,0,1
140000,7,1164,2.0,528.0,1164.0,1164,1,1969,1969,1,1,0,6,168.0,1969.0,1,0,0,1,0
167240,7,1248,2.0,438.0,1248.0,1248,0,2005,2006,2,0,1,5,16.0,2005.0,1,0,1,0,1
152000,7,1370,2.0,479.0,1090.0,1370,1,1976,1976,2,1,0,6,189.0,1976.0,0,1,0,0,0
178000,7,1641,2.0,546.0,728.0,832,1,1925,1990,1,0,0,6,0.0,1925.0,0,1,0,1,0
270000,7,1433,2.0,528.0,1433.0,1433,0,1987,1987,1,0,0,4,177.0,1987.0,0,2,1,0,1
93000,4,936,2.0,576.0,936.0,936,0,1953,1953,1,1,0,4,0.0,1974.0,1,0,0,0,0
177500,7,1382,2.0,396.0,384.0,751,0,1998,1998,2,1,1,7,0.0,1998.0,0,1,1,0,1
160000,6,1750,1.0,423.0,983.0,983,1,1940,1985,2,1,0,7,0.0,1989.0,1,0,0,0,0
88000,6,1092,1.0,264.0,525.0,525,1,1971,1971,1,1,0,6,381.0,1971.0,1,0,0,1,0
174000,5,1444,2.0,400.0,384.0,744,1,2006,2007,2,1,1,7,0.0,2007.0,1,0,0,0,0
157500,6,1024,1.0,313.0,1008.0,1024,1,1956,1956,1,0,0,5,244.0,1956.0,0,2,0,1,0
80000,4,1760,2.0,648.0,1077.0,981,1,1910,1950,1,1,0,7,0.0,1935.0,0,1,0,0,0
190000,6,1888,2.0,578.0,1517.0,1888,0,1966,2002,2,0,0,6,0.0,1966.0,0,1,0,1,1
241500,7,1501,2.0,512.0,1277.0,1501,0,1986,1986,2,0,0,6,340.0,1986.0,0,1,1,0,1
115000,5,1344,1.0,240.0,896.0,896,1,1936,1950,1,1,0,7,0.0,1936.0,1,0,0,0,0
140000,5,1355,2.0,528.0,728.0,760,1,1941,1950,2,1,0,5,0.0,1966.0,1,0,0,1,0
127500,5,1355,0.0,0.0,644.0,808,1,1940,1999,2,1,0,6,0.0,1978.7689655172412,1,0,0,1,0
194700,6,1362,2.0,460.0,1362.0,1362,0,2005,2006,2,0,1,6,256.0,2005.0,0,1,0,0,1
159000,5,1256,1.0,311.0,1256.0,1256,1,1959,1959,1,0,1,6,0.0,1959.0,1,0,0,1,0
555000,10,2402,3.0,672.0,3094.0,2402,0,2008,2008,2,0,1,10,200.0,2008.0,0,2,1,0,0
97000,5,882,1.0,308.0,0.0,882,1,1956,1956,1,1,1,4,0.0,1956.0,1,0,0,0,0
179900,5,1265,2.0,502.0,1219.0,1265,1,1965,1999,2,0,1,6,0.0,1965.0,0,1,0,1,0
336860,9,1866,3.0,870.0,1858.0,1866,0,2008,2008,2,0,1,7,492.0,2008.0,0,1,1,0,0
179400,7,1501,2.0,440.0,744.0,757,1,1999,1999,2,1,1,6,360.0,1999.0,1,0,0,0,0
179200,6,1294,2.0,496.0,1278.0,1294,1,1991,1991,2,0,0,6,88.0,1991.0,1,0,1,0,0
223000,6,1844,2.0,540.0,1844.0,1844,0,1969,1969,2,0,0,7,312.0,1969.0,0,1,0,1,1
274000,9,1947,3.0,725.0,1357.0,1366,0,2001,2002,2,0,1,7,134.0,2001.0,0,1,1,0,1
170000,6,1671,2.0,423.0,781.0,781,1,1995,1995,2,1,1,7,0.0,1995.0,0,1,0,0,0
143900,5,1696,1.0,349.0,1140.0,1696,1,1962,1962,1,1,0,8,0.0,1962.0,0,1,0,1,0
150000,6,1320,2.0,472.0,636.0,636,1,1994,1994,2,0,1,6,0.0,1994.0,1,0,0,0,0
250000,7,1958,3.0,936.0,1026.0,1026,0,2005,2005,2,0,1,9,0.0,2005.0,0,1,0,0,1
185900,6,1565,1.0,299.0,1187.0,1565,1,1965,2000,2,0,1,7,0.0,1965.0,0,2,0,1,0
262500,8,1566,2.0,750.0,1566.0,1566,0,2008,2008,2,0,1,7,36.0,2008.0,1,0,1,0,1
129000,5,912,1.0,300.0,912.0,912,0,1963,1995,1,0,0,6,0.0,1963.0,1,0,0,1,1
337500,10,1718,3.0,786.0,1700.0,1718,0,2006,2007,2,0,1,7,230.0,2008.0,0,1,1,0,0
158500,6,1254,2.0,525.0,1218.0,1254,1,1961,1961,1,1,0,6,291.0,1961.0,0,1,0,1,0
157000,5,1090,2.0,450.0,1090.0,1090,1,2005,2006,1,1,1,5,0.0,2005.0,1,0,0,0,0
325000,9,2504,3.0,656.0,1122.0,1134,0,2005,2007,2,0,1,11,245.0,2005.0,0,1,0,0,1
137500,5,1152,2.0,636.0,1152.0,1152,1,1953,1953,1,1,0,6,84.0,1971.0,1,0,0,1,0
200000,7,2082,2.0,484.0,1362.0,1362,1,2003,2003,2,0,1,6,0.0,2003.0,1,0,0,0,0
142000,5,884,1.0,270.0,884.0,884,1,1951,1991,1,1,0,4,0.0,1951.0,1,0,0,1,0
148500,7,1098,1.0,216.0,531.0,567,1,1930,1995,1,1,0,5,0.0,1930.0,0,1,1,0,0
145000,5,1056,2.0,572.0,1056.0,1056,1,1955,1955,1,1,0,5,0.0,1955.0,1,0,0,1,0
267916,8,1418,3.0,852.0,1642.0,1418,0,2010,2010,1,0,1,6,0.0,2010.0,0,1,1,0,1
191000,7,1795,2.0,578.0,879.0,879,0,2005,2006,2,0,1,7,0.0,2005.0,1,0,0,0,1
147000,6,1026,2.0,576.0,940.0,1026,1,1978,1978,1,1,0,5,0.0,1981.0,1,0,1,0,0
194000,7,1352,2.0,466.0,1352.0,1352,0,2006,2007,2,0,1,5,0.0,2006.0,0,1,1,0,1
310090,9,1666,2.0,575.0,1666.0,1666,0,2006,2006,2,0,1,6,572.0,2006.0,0,1,1,0,0
221000,7,1839,2.0,486.0,1195.0,1195,0,1998,1998,2,1,1,7,30.0,1998.0,1,0,0,0,1
300000,7,2503,2.0,564.0,1223.0,1271,0,1990,1990,2,0,1,7,272.0,1990.0,0,1,1,0,1
141000,4,1100,1.0,312.0,1100.0,1100,1,1960,1960,1,1,1,6,0.0,1960.0,0,1,0,1,0
238500,8,1448,2.0,692.0,1372.0,1448,0,2006,2007,2,0,1,6,238.0,2006.0,0,1,1,0,1
291000,9,2172,3.0,687.0,1519.0,1533,0,2000,2000,2,0,1,8,295.0,2000.0,0,1,0,0,1
111000,5,1360,1.0,330.0,680.0,680,1,1910,2003,1,1,0,6,0.0,1910.0,1,0,0,1,0
174000,7,1555,3.0,660.0,1373.0,1555,0,2007,2007,2,0,1,7,130.0,2007.0,0,1,0,0,1
64000,3,840,1.0,250.0,798.0,840,1,1920,1950,1,0,1,5,0.0,1938.0,1,0,0,1,0
189000,6,1845,2.0,462.0,1055.0,1055,0,1992,1992,2,0,1,8,0.0,1992.0,0,1,0,0,1
280000,8,1836,3.0,862.0,1836.0,1836,0,2004,2005,2,0,1,7,42.0,2004.0,0,1,1,0,1
123000,5,2168,2.0,576.0,760.0,928,1,1900,1993,2,0,0,11,0.0,1998.0,1,0,0,1,0
181000,6,1690,2.0,463.0,924.0,948,1,2000,2000,2,1,1,7,0.0,2000.0,0,1,0,0,0
254900,8,1916,3.0,741.0,1049.0,1036,0,1998,1999,2,0,1,8,0.0,1998.0,0,1,1,0,1
175900,6,1655,2.0,440.0,763.0,763,1,1993,1994,2,1,1,7,0.0,1993.0,0,1,0,0,0
116500,5,858,0.0,0.0,858.0,858,1,1958,2008,1,1,0,4,0.0,1978.7689655172412,1,0,0,1,0
134900,5,914,2.0,444.0,914.0,914,1,1979,1979,1,1,0,5,40.0,1979.0,1,0,0,1,0
260261,8,1542,3.0,852.0,1542.0,1542,0,2007,2007,2,0,1,6,164.0,2007.0,0,1,1,0,1
68500,4,520,1.0,240.0,520.0,520,1,1927,1950,1,0,0,4,0.0,1920.0,1,0,0,1,0
198000,5,1938,1.0,240.0,942.0,1265,1,1937,1995,2,0,0,7,0.0,1937.0,0,1,0,1,0
188500,7,1432,2.0,432.0,716.0,716,0,2004,2005,2,0,1,6,0.0,2004.0,0,1,1,0,1
125000,5,1342,1.0,256.0,1342.0,1342,1,1951,1951,1,1,0,7,0.0,1951.0,1,0,0,0,0
170440,6,1456,2.0,390.0,728.0,728,0,2005,2006,2,0,1,8,0.0,2005.0,0,1,0,0,1
158000,6,1352,1.0,299.0,663.0,663,1,1969,1969,1,1,0,7,143.0,1969.0,1,0,0,1,0
145000,5,2002,3.0,871.0,1001.0,1001,1,1949,1950,2,1,0,8,0.0,1949.0,1,0,0,1,0
174500,7,1564,1.0,234.0,704.0,860,1,1941,1950,1,0,0,7,0.0,1941.0,0,1,0,1,0
141500,5,1337,1.0,264.0,572.0,1337,1,1950,2006,1,0,0,7,0.0,1950.0,0,1,0,1,0
97900,4,936,1.0,265.0,624.0,624,1,1948,1950,1,1,0,5,0.0,1948.0,1,0,0,0,0
142000,5,1188,2.0,531.0,1188.0,1188,1,1959,1959,1,1,0,6,180.0,1959.0,1,0,0,1,0
145000,5,941,2.0,564.0,941.0,941,1,1978,1978,1,0,0,4,124.0,1978.0,1,0,1,0,0
141000,5,2233,2.0,579.0,0.0,1100,1,1979,1979,2,1,0,11,0.0,1979.0,1,0,0,0,0
128900,6,1378,1.0,162.0,901.0,861,1,1935,1998,1,0,1,6,0.0,1920.0,1,0,0,1,0
149000,7,1502,1.0,270.0,776.0,851,1,1931,2000,1,1,0,6,0.0,1931.0,0,1,0,0,0
127500,6,1012,0.0,0.0,976.0,1012,1,1975,1975,2,1,0,4,355.0,1978.7689655172412,1,0,1,0,0
165000,7,1382,2.0,490.0,673.0,673,0,2000,2000,2,0,1,6,0.0,2000.0,1,0,1,0,1
136000,5,1274,2.0,576.0,624.0,624,1,1991,1991,1,1,1,6,0.0,1993.0,1,0,0,0,0
126000,6,1409,2.0,528.0,861.0,861,1,1938,1950,1,1,0,6,0.0,1968.0,0,1,0,1,0
145000,6,1092,2.0,504.0,1092.0,1092,1,1964,1964,1,1,0,6,260.0,1964.0,1,0,0,0,0
144900,5,960,1.0,300.0,960.0,960,1,1963,2003,1,0,0,6,0.0,1963.0,1,0,1,1,0
252000,8,1953,3.0,1043.0,1082.0,1082,0,2005,2006,2,0,1,9,0.0,2005.0,0,1,0,0,1
134500,5,845,1.0,264.0,845.0,845,1,1982,2005,1,0,0,6,0.0,1982.0,1,0,1,1,0
213250,7,1680,2.0,583.0,1650.0,1680,0,1998,1999,2,0,1,7,0.0,1998.0,0,1,0,0,1
149500,6,1400,2.0,440.0,672.0,672,1,1978,1978,1,1,0,6,203.0,1978.0,0,1,0,1,0
164500,7,1334,2.0,477.0,1334.0,1334,1,1967,1967,2,1,0,7,264.0,1967.0,1,0,0,1,0
145000,6,1332,2.0,542.0,1332.0,1332,0,1990,1991,2,0,1,5,0.0,1990.0,1,0,0,0,1
142100,5,1053,2.0,692.0,1053.0,1053,1,1963,1963,1,0,0,6,0.0,1994.0,1,0,0,1,0
253000,7,1971,2.0,689.0,1113.0,1113,0,2005,2005,2,0,1,8,0.0,2005.0,0,1,1,0,1
132500,6,1412,1.0,280.0,780.0,825,1,1939,1950,1,1,0,6,0.0,1939.0,0,1,0,1,0
140000,7,1717,3.0,642.0,756.0,961,1,1915,1970,1,0,0,7,0.0,1998.0,0,1,0,1,0
87500,4,1510,2.0,720.0,677.0,833,0,1910,1950,2,0,0,7,0.0,1974.0,1,0,0,0,1
221500,8,1595,3.0,880.0,1595.0,1595,0,2005,2006,2,0,1,6,226.0,2005.0,0,1,0,0,1
122000,5,1298,1.0,256.0,720.0,854,1,1941,1950,1,1,0,6,0.0,1940.0,0,2,0,1,0
170000,4,1680,2.0,628.0,1680.0,1680,1,1995,1996,2,0,1,7,0.0,1996.0,1,0,0,0,0
144000,5,1211,2.0,576.0,864.0,1211,1,1962,2002,1,1,0,6,0.0,1972.0,0,1,0,1,0
213000,7,1986,2.0,434.0,847.0,847,0,2003,2003,2,0,1,9,196.0,2003.0,0,1,0,0,1
118000,4,1440,0.0,0.0,1440.0,1440,1,1955,1955,2,0,0,8,270.0,1978.7689655172412,1,0,0,1,0
167000,5,1536,2.0,400.0,768.0,768,0,2005,2005,2,0,1,6,0.0,2005.0,1,0,0,0,1
290000,8,2270,3.0,671.0,1152.0,1164,0,1999,2007,2,0,1,9,348.0,1999.0,0,1,1,0,1
97500,4,874,2.0,576.0,864.0,874,1,1971,1971,1,1,0,5,0.0,1995.0,1,0,0,1,0
184000,7,1540,2.0,495.0,754.0,754,0,1994,1994,2,0,1,6,0.0,1994.0,1,0,0,0,1
170000,5,1328,1.0,308.0,1350.0,1328,1,1959,1959,1,1,0,5,0.0,1959.0,0,2,0,1,0
144000,5,1167,2.0,495.0,915.0,1167,1,1920,1950,1,1,0,6,0.0,1972.0,0,1,0,1,0
169000,6,1494,2.0,461.0,1208.0,1494,1,1974,2002,2,1,0,7,250.0,1974.0,0,2,0,1,0
350000,8,2113,3.0,839.0,2109.0,2113,0,1995,1995,2,0,1,7,660.0,1995.0,0,1,1,0,1
67000,5,1077,1.0,338.0,961.0,1077,1,1920,1950,1,1,0,6,0.0,1920.0,1,0,0,0,0
134000,6,1080,2.0,484.0,1084.0,1080,1,1983,1983,1,1,1,5,0.0,1983.0,1,0,0,1,0
178000,7,1245,2.0,495.0,1235.0,1245,0,2004,2005,2,0,1,5,0.0,2004.0,1,0,1,0,1
269500,7,1760,2.0,583.0,1760.0,1760,0,2003,2004,2,0,1,8,418.0,2003.0,0,1,0,0,1
150000,5,1558,2.0,400.0,690.0,868,1,1939,1950,1,1,0,7,0.0,1939.0,0,1,0,1,0
165500,5,1110,2.0,602.0,1097.0,1110,1,1978,1978,1,0,1,4,104.0,1978.0,0,1,1,0,0
150000,9,2944,3.0,864.0,994.0,1599,0,1977,1977,2,0,0,9,1050.0,1977.0,0,1,1,0,1
177594,7,1456,2.0,400.0,728.0,728,0,2007,2007,2,0,1,7,16.0,2007.0,1,0,0,0,1
250000,7,2784,2.0,564.0,1392.0,1392,1,1978,1978,3,0,0,12,184.0,1978.0,0,2,0,0,0
215000,7,1620,2.0,578.0,1620.0,1620,1,1967,1967,2,0,0,8,0.0,1967.0,0,1,0,1,0
372000,9,1802,3.0,843.0,1802.0,1802,0,2006,2006,2,0,1,7,510.0,2006.0,0,1,0,0,0
128250,5,1435,1.0,308.0,910.0,910,1,1950,1950,1,1,0,6,0.0,1950.0,1,0,0,0,0
205000,6,1610,2.0,480.0,1610.0,1610,1,1977,2001,2,0,1,6,28.0,1977.0,0,2,0,1,0
13100,1,733,2.0,487.0,0.0,733,0,1952,1952,1,0,0,4,0.0,1952.0,1,0,0,0,0
209500,8,1554,2.0,627.0,1554.0,1554,0,2006,2006,2,0,1,6,108.0,2006.0,0,1,1,0,1
266000,8,1939,3.0,1053.0,1095.0,1095,0,2006,2006,2,0,1,8,0.0,2006.0,0,1,0,0,1
113500,6,1092,1.0,264.0,525.0,525,1,1973,1973,1,1,0,6,567.0,1973.0,1,0,0,1,0
137900,6,1456,2.0,440.0,855.0,855,1,1977,1977,2,1,0,6,0.0,1977.0,0,1,0,0,0
114000,5,1232,2.0,480.0,616.0,616,1,1910,1950,1,1,0,6,0.0,1920.0,1,0,0,1,0
270000,8,2283,3.0,632.0,1008.0,1008,0,2003,2003,2,0,1,9,188.0,2003.0,0,1,1,0,1
135000,5,1236,1.0,288.0,912.0,1236,1,1961,1994,1,1,0,6,0.0,1961.0,0,1,0,1,0
285000,9,1310,2.0,545.0,1310.0,1310,0,2001,2001,1,0,1,5,179.0,2001.0,0,1,1,0,1
153000,4,1647,1.0,280.0,1105.0,1647,1,1953,1953,1,1,0,6,0.0,1953.0,0,1,0,1,0
156932,6,1412,2.0,432.0,616.0,616,1,2006,2007,2,0,1,6,0.0,2007.0,0,1,0,0,0
85000,5,1112,1.0,336.0,536.0,536,1,1976,1976,1,1,0,4,0.0,1976.0,1,0,0,0,0
109008,4,907,1.0,352.0,907.0,907,1,1957,1957,1,1,0,5,0.0,1964.0,1,0,0,1,0
185000,6,1442,2.0,615.0,1442.0,1442,1,1970,1970,2,1,0,6,571.0,1970.0,0,1,0,1,0
200000,6,1700,2.0,544.0,1682.0,1700,0,2003,2003,2,0,1,7,120.0,2003.0,1,0,1,0,1
200000,6,3395,0.0,0.0,1440.0,1440,0,1914,1995,2,0,0,14,0.0,1978.7689655172412,1,0,0,1,0
234250,8,1342,2.0,550.0,1342.0,1342,0,2006,2007,2,0,1,6,176.0,2007.0,0,1,1,0,1
124000,5,1074,2.0,396.0,894.0,1074,1,1956,1956,1,0,0,6,0.0,1966.0,0,1,0,1,0
238000,7,1718,2.0,264.0,851.0,867,1,1927,1992,2,0,0,8,0.0,1927.0,0,1,0,1,0
122000,4,1383,2.0,498.0,0.0,1383,1,1954,1954,1,1,0,6,0.0,1980.0,1,0,0,0,0
116000,5,1250,1.0,280.0,686.0,686,1,1918,1950,1,0,0,7,0.0,1955.0,1,0,0,1,0
290000,8,1671,2.0,550.0,1426.0,1671,0,1976,2007,3,0,0,6,0.0,1976.0,0,1,1,0,0
240000,7,2327,2.0,596.0,1129.0,1129,0,2003,2003,2,0,1,9,0.0,2003.0,0,1,0,0,1
232000,7,1616,3.0,834.0,1616.0,1616,0,2005,2005,2,0,1,7,228.0,2005.0,1,0,0,0,1
227875,7,1761,2.0,578.0,874.0,874,0,2007,2007,3,0,1,7,0.0,2007.0,1,0,0,0,1
246000,8,1646,2.0,525.0,1594.0,1646,0,2004,2005,2,0,1,5,186.0,2004.0,0,1,1,0,1
124900,5,1869,2.0,456.0,1088.0,1188,1,1890,1996,1,1,0,7,0.0,1963.0,1,0,0,1,0
143000,6,1456,2.0,460.0,855.0,855,1,1975,1975,2,1,0,7,0.0,1975.0,1,0,0,0,0
220000,6,1991,2.0,432.0,854.0,1096,1,1932,1950,1,1,0,7,480.0,1977.0,0,1,0,1,0
114000,5,1298,2.0,504.0,1250.0,1298,1,1964,1964,2,1,0,5,0.0,1964.0,1,0,0,1,0
212000,8,1768,2.0,578.0,866.0,866,0,2007,2007,2,0,1,7,0.0,2007.0,1,0,1,0,1
340000,8,2466,2.0,610.0,1580.0,1580,0,2004,2005,3,0,1,8,0.0,2004.0,0,1,0,0,1
180000,5,1721,2.0,440.0,1461.0,1721,1,1968,1993,2,1,0,7,0.0,1968.0,0,1,0,1,0
129000,5,1464,0.0,0.0,504.0,764,0,1910,2002,2,1,0,7,0.0,1978.7689655172412,1,0,0,1,1
282500,9,1565,2.0,556.0,1560.0,1565,0,2005,2005,2,0,1,6,278.0,2005.0,0,1,1,0,0
115400,4,1005,2.0,440.0,1005.0,1005,1,1964,1964,1,1,0,5,0.0,1964.0,1,0,0,1,0
192500,7,1663,2.0,478.0,835.0,835,0,2003,2004,2,0,1,8,95.0,2003.0,1,0,0,0,1
300000,9,1638,2.0,495.0,1614.0,1638,0,2000,2000,2,0,1,5,260.0,2000.0,0,1,1,0,1
445000,9,2452,3.0,886.0,2452.0,2452,0,2003,2003,2,0,1,10,724.0,2003.0,0,1,1,0,1
170000,8,1586,2.0,480.0,960.0,962,0,1999,1999,2,0,1,7,466.0,1999.0,1,0,1,0,1
68104,2,845,1.0,256.0,0.0,640,1,1939,1950,1,1,0,4,0.0,1950.0,1,0,0,0,0
159000,6,1664,2.0,420.0,1004.0,1004,1,1947,1950,2,1,0,7,0.0,1950.0,0,2,0,1,0
82500,4,861,2.0,539.0,861.0,861,1,1940,1950,1,1,0,4,0.0,1961.0,1,0,0,1,0
180500,5,1152,2.0,484.0,1152.0,1152,1,1964,1964,1,1,1,6,86.0,1964.0,0,1,1,1,0
125000,6,948,2.0,410.0,948.0,948,1,1952,1952,1,1,0,5,0.0,1952.0,1,0,0,1,0
260000,7,1734,2.0,660.0,1734.0,1734,0,2005,2005,2,0,1,7,0.0,2005.0,1,0,1,0,1
124000,5,1040,0.0,0.0,1040.0,1040,1,1978,1978,2,1,0,5,136.0,1978.7689655172412,1,0,0,0,0
227000,7,1939,3.0,555.0,1054.0,1070,1,1998,1998,2,0,1,8,227.0,1998.0,0,1,0,0,0
153000,6,1034,2.0,504.0,450.0,1034,1,1978,1978,1,1,0,6,40.0,1978.0,0,1,0,0,0
63000,5,1112,1.0,226.0,585.0,687,1,1934,1950,2,1,1,6,0.0,1934.0,1,0,0,1,0
250000,7,1611,3.0,1231.0,1569.0,1611,0,2002,2002,2,0,1,6,0.0,2002.0,1,0,1,0,1
130500,6,1479,2.0,475.0,725.0,725,0,1976,2005,2,0,0,6,289.0,1976.0,1,0,1,1,1
300000,8,1646,2.0,525.0,1594.0,1646,0,2004,2005,2,0,1,5,186.0,2004.0,0,1,1,0,1
126000,5,1560,3.0,792.0,1560.0,1560,1,1968,1968,2,1,0,8,0.0,1968.0,1,0,0,1,0
218836,7,1564,3.0,814.0,1564.0,1564,0,2007,2007,2,0,1,6,212.0,2007.0,1,0,1,0,1
135000,5,1178,2.0,502.0,1090.0,1178,1,1976,2003,1,1,1,6,0.0,1976.0,1,0,0,0,0
153900,5,1416,3.0,720.0,876.0,876,1,1915,1950,1,1,0,7,0.0,1949.0,0,1,0,1,0
276000,8,2574,3.0,868.0,1482.0,1482,0,2007,2007,2,0,1,10,270.0,2007.0,0,1,0,0,1
255000,8,1792,2.0,590.0,896.0,896,0,2007,2007,2,0,1,8,0.0,2007.0,1,0,1,0,1
79000,5,1440,1.0,352.0,540.0,889,1,1900,1950,1,1,0,6,0.0,1940.0,1,0,0,1,0
130000,5,1411,1.0,310.0,1204.0,1411,1,1955,1975,1,1,0,7,0.0,1955.0,0,1,0,1,0
301000,7,2730,2.0,576.0,1502.0,1553,0,1986,1987,2,0,0,8,172.0,1987.0,0,1,0,1,1
